C/A,UNIT,SCP,DATEn,TIMEn,DESCn,ENTRIESn,EXITSn
A013,R081,01-05-01,05-27-11,20:00:00,REGULAR,000000000,000000054                                                                                                          
A014,R081,02-00-00,05-21-11,00:00:00,REGULAR,003717280,001199166
A014,R081,02-00-00,05-21-11,04:00:00,REGULAR,003717467,001199171
A014,R081,02-00-00,05-21-11,08:00:00,REGULAR,003717522,001199210
A014,R081,02-00-00,05-21-11,12:00:00,REGULAR,003717647,001199272
A014,R081,02-00-00,05-21-11,16:00:00,REGULAR,003717943,001199372
A014,R081,02-00-00,05-21-11,20:00:00,REGULAR,003718411,001199517
A014,R081,02-00-00,05-22-11,00:00:00,REGULAR,003718957,001199574
A014,R081,02-00-00,05-22-11,04:00:00,REGULAR,003719156,001199596              
A014,R081,02-00-00,05-22-11,08:00:00,REGULAR,003719196,001199618
A014,R081,02-00-00,05-22-11,12:00:00,REGULAR,003719301,001199690
A014,R081,02-00-00,05-22-11,16:00:00,REGULAR,003719526,001199790
A014,R081,02-00-00,05-22-11,20:00:00,REGULAR,003719979,001199853
A014,R081,02-00-00,05-23-11,00:00:00,REGULAR,003720362,001199888
A014,R081,02-00-00,05-23-11,04:00:00,REGULAR,003720418,001199894
A014,R081,02-00-00,05-23-11,08:00:00,REGULAR,003720479,001199983
A014,R081,02-00-00,05-23-11,12:00:00,REGULAR,003720677,001200236              
A014,R081,02-00-00,05-23-11,16:00:00,REGULAR,003721040,001200331
A014,R081,02-00-00,05-23-11,20:00:00,REGULAR,003721896,001200442
A014,R081,02-00-00,05-24-11,00:00:00,REGULAR,003722352,001200481
A014,R081,02-00-00,05-24-11,04:00:00,REGULAR,003722424,001200486
A014,R081,02-00-00,05-24-11,08:00:00,REGULAR,003722494,001200610
A014,R081,02-00-00,05-24-11,12:00:00,REGULAR,003722698,001200877
A014,R081,02-00-00,05-24-11,16:00:00,RECOVR,003723047,001200966
A014,R081,02-00-00,05-24-11,20:00:00,AUD,003723865,001201109                   
A014,R081,02-00-00,05-25-11,00:00:00,REGULAR,003724442,001201148
A014,R081,02-00-00,05-25-11,04:00:00,REGULAR,003724556,001201153
A014,R081,02-00-00,05-25-11,08:00:00,REGULAR,003724614,001201287
A014,R081,02-00-00,05-25-11,12:00:00,REGULAR,003724807,001201551
A014,R081,02-00-00,05-25-11,16:00:00,REGULAR,003725204,001201682
A014,R081,02-00-00,05-25-11,20:00:00,REGULAR,003726086,001201763
A014,R081,02-00-00,05-26-11,00:00:00,REGULAR,003726672,001201798
A014,R081,02-00-00,05-26-11,04:00:00,REGULAR,003726768,001201802              
A014,R081,02-00-00,05-26-11,08:00:00,REGULAR,003726830,001201918
A014,R081,02-00-00,05-26-11,09:00:54,DOOR,003726884,001202031
A014,R081,02-00-00,05-26-11,09:01:00,OPEN,003726884,001202031
A014,R081,02-00-00,05-26-11,09:21:59,DOOR,003726884,001202031
A014,R081,02-00-00,05-26-11,09:22:01,OPEN,003726884,001202031
A014,R081,02-00-00,05-26-11,09:22:11,DOOR,003726884,001202031
A014,R081,02-00-00,05-26-11,12:00:00,OPEN,003727021,001202180
A014,R081,02-00-00,05-26-11,16:00:00,DOOR,003727389,001202292                                   
A014,R081,02-00-00,05-26-11,20:00:00,REGULAR,003728223,001202438
A014,R081,02-00-00,05-27-11,00:00:00,REGULAR,003728829,001202481
A014,R081,02-00-00,05-27-11,04:00:00,REGULAR,003728976,001202488
A014,R081,02-00-00,05-27-11,08:00:00,REGULAR,003729033,001202597
A014,R081,02-00-00,05-27-11,12:00:00,REGULAR,003729227,001202846
A014,R081,02-00-00,05-27-11,16:00:00,REGULAR,003729784,001202976
A014,R081,02-00-00,05-27-11,20:00:00,REGULAR,003730464,001203098                                                            
A014,R081,02-00-01,05-21-11,00:00:00,REGULAR,003623433,001761259
A014,R081,02-00-01,05-21-11,04:00:00,REGULAR,003623551,001761277
A014,R081,02-00-01,05-21-11,08:00:00,REGULAR,003623579,001761301
A014,R081,02-00-01,05-21-11,12:00:00,REGULAR,003623655,001761378
A014,R081,02-00-01,05-21-11,16:00:00,REGULAR,003623835,001761496
A014,R081,02-00-01,05-21-11,20:00:00,REGULAR,003624178,001761634
A014,R081,02-00-01,05-22-11,00:00:00,REGULAR,003624580,001761690
A014,R081,02-00-01,05-22-11,04:00:00,REGULAR,003624690,001761714              
A014,R081,02-00-01,05-22-11,08:00:00,REGULAR,003624718,001761732
A014,R081,02-00-01,05-22-11,12:00:00,REGULAR,003624784,001761796
A014,R081,02-00-01,05-22-11,16:00:00,REGULAR,003624927,001761910
A014,R081,02-00-01,05-22-11,20:00:00,REGULAR,003625243,001762023
A014,R081,02-00-01,05-23-11,00:00:00,REGULAR,003625518,001762072
A014,R081,02-00-01,05-23-11,04:00:00,REGULAR,003625576,001762077
A014,R081,02-00-01,05-23-11,08:00:00,REGULAR,003625608,001762145
A014,R081,02-00-01,05-23-11,12:00:00,REGULAR,003625702,001762394              
A014,R081,02-00-01,05-23-11,16:00:00,REGULAR,003625926,001762511
A014,R081,02-00-01,05-23-11,20:00:00,REGULAR,003626543,001762668
A014,R081,02-00-01,05-24-11,00:00:00,REGULAR,003626848,001762723
A014,R081,02-00-01,05-24-11,04:00:00,REGULAR,003626898,001762728
A014,R081,02-00-01,05-24-11,08:00:00,REGULAR,003626933,001762823
A014,R081,02-00-01,05-24-11,12:00:00,REGULAR,003627041,001763089
A014,R081,02-00-01,05-24-11,16:00:00,RECOVR,003627254,001763208
A014,R081,02-00-01,05-24-11,20:00:00,AUD,003627873,001763354                   
A014,R081,02-00-01,05-25-11,00:00:00,REGULAR,003628256,001763407
A014,R081,02-00-01,05-25-11,04:00:00,REGULAR,003628311,001763410
A014,R081,02-00-01,05-25-11,08:00:00,REGULAR,003628343,001763520
A014,R081,02-00-01,05-25-11,12:00:00,REGULAR,003628445,001763760
A014,R081,02-00-01,05-25-11,16:00:00,REGULAR,003628700,001763915
A014,R081,02-00-01,05-25-11,20:00:00,REGULAR,003629413,001764070
A014,R081,02-00-01,05-26-11,00:00:00,REGULAR,003629808,001764111
A014,R081,02-00-01,05-26-11,04:00:00,REGULAR,003629863,001764119              
A014,R081,02-00-01,05-26-11,08:00:00,REGULAR,003629891,001764228
A014,R081,02-00-01,05-26-11,09:27:31,DOOR,003629932,001764409
A014,R081,02-00-01,05-26-11,09:27:37,OPEN,003629932,001764409
A014,R081,02-00-01,05-26-11,09:29:19,DOOR,003629932,001764409
A014,R081,02-00-01,05-26-11,09:43:37,OPEN,003629932,001764409
A014,R081,02-00-01,05-26-11,09:43:53,DOOR,003629932,001764409
A014,R081,02-00-01,05-26-11,09:44:03,OPEN,003629932,001764409
A014,R081,02-00-01,05-26-11,09:45:40,DOOR,003629932,001764409                                   
A014,R081,02-00-01,05-26-11,09:45:47,DOOR,003629932,001764409
A014,R081,02-00-01,05-26-11,09:46:12,OPEN,003629932,001764409
A014,R081,02-00-01,05-26-11,09:46:20,DOOR,003629932,001764409
A014,R081,02-00-01,05-26-11,09:50:06,OPEN,003629938,001764418
A014,R081,02-00-01,05-26-11,12:00:00,DOOR,003630001,001764529
A014,R081,02-00-01,05-26-11,16:00:00,OPEN,003630237,001764679
A014,R081,02-00-01,05-26-11,20:00:00,DOOR,003630858,001764821
A014,R081,02-00-01,05-27-11,00:00:00,OPEN,003631268,001764897                                      
A014,R081,02-00-01,05-27-11,04:00:00,REGULAR,003631348,001764907
A014,R081,02-00-01,05-27-11,08:00:00,REGULAR,003631393,001764983
A014,R081,02-00-01,05-27-11,12:00:00,REGULAR,003631504,001765228
A014,R081,02-00-01,05-27-11,16:00:00,REGULAR,003631839,001765368
A014,R081,02-00-01,05-27-11,20:00:00,REGULAR,003632303,001765525                                                                                                                                                        
A014,R081,02-00-02,05-21-11,00:00:00,REGULAR,003426781,007092746
A014,R081,02-00-02,05-21-11,04:00:00,REGULAR,003426866,007092783
A014,R081,02-00-02,05-21-11,08:00:00,REGULAR,003426878,007092908
A014,R081,02-00-02,05-21-11,12:00:00,REGULAR,003426937,007093196
